0.01397854,-0.3801591,1.820619,1.369191,-0.148027,-0.02797782,0.000655733,-0.9885874
0.03029609,-0.3789926,1.821668,1.380038,-0.1534507,-0.02827209,0.00122457,-0.9877511
0.04218672,-0.3779261,1.822167,1.390725,-0.1584659,-0.02832067,0.001786962,-0.9869566
0.05608167,-0.377321,1.822055,1.401419,-0.1642786,-0.02835879,0.003334656,-0.9860007
0.06993636,-0.3770401,1.821562,1.412296,-0.1693483,-0.02841663,0.005641222,-0.9851304
0.08378203,-0.3768337,1.820808,1.42308,-0.1746485,-0.02860215,0.007467962,-0.984187
0.09768365,-0.376852,1.820148,1.433962,-0.1808915,-0.02858904,0.008683816,-0.9830491
0.1115577,-0.3768504,1.819588,1.444927,-0.1868705,-0.02820915,0.009400718,-0.9819345
0.1256278,-0.3769698,1.818667,1.455756,-0.1925539,-0.02741992,0.009408228,-0.9808582
0.1396249,-0.3773503,1.818022,1.466721,-0.1971845,-0.02630612,0.00924787,-0.9799698
0.153481,-0.3781254,1.81793,1.478183,-0.199514,-0.02526537,0.009541392,-0.9795228
0.1673748,-0.3790684,1.817696,1.489152,-0.2022279,-0.02417889,0.009945564,-0.9789894
0.1812617,-0.3800373,1.817255,1.499455,-0.2064912,-0.02250731,0.009511969,-0.9781433
0.1951735,-0.3811405,1.816765,1.509434,-0.2119758,-0.02088275,0.009359105,-0.9770069
0.2091766,-0.3823454,1.816346,1.519246,-0.2183086,-0.01923248,0.008721054,-0.9756514
0.2231455,-0.3836086,1.815897,1.528964,-0.224829,-0.01679104,0.007307908,-0.9742261
0.2370284,-0.3850648,1.81537,1.53871,-0.2313323,-0.01434168,0.005824521,-0.9727516
0.2508911,-0.3863928,1.815044,1.548533,-0.2365798,-0.01244569,0.004751079,-0.9715208
0.2648087,-0.3876262,1.814814,1.558525,-0.2400461,-0.01082298,0.004173629,-0.9706922
0.2788083,-0.3888705,1.814442,1.568431,-0.2425934,-0.009268552,0.003312789,-0.9700782
0.2927085,-0.390075,1.813923,1.578339,-0.2446716,-0.007491201,0.002113469,-0.9695748
0.3066557,-0.3915336,1.813336,1.588351,-0.2463563,-0.006213098,0.001084231,-0.9691588
0.3206321,-0.3928306,1.812529,1.598277,-0.247371,-0.00545448,0.0001872629,-0.9689054
0.3352759,-0.394105,1.811716,1.60837,-0.2482457,-0.005008638,-0.000460647,-0.9686841
0.3485873,-0.3952842,1.810935,1.618567,-0.2489927,-0.004832417,-0.001003161,-0.9684929
0.3624898,-0.3964157,1.809828,1.628657,-0.2495084,-0.004959226,-0.00176122,-0.9683584
0.3764976,-0.3975997,1.808904,1.63888,-0.2497716,-0.005501866,-0.0026424,-0.9682856
0.3903505,-0.3987548,1.807971,1.649122,-0.2496747,-0.006326616,-0.00308907,-0.9683042
0.4043099,-0.399909,1.806876,1.659251,-0.249355,-0.007838189,-0.003134779,-0.9683753
0.4183224,-0.4009347,1.805968,1.669526,-0.2480983,-0.009819775,-0.003143899,-0.96868
0.4321536,-0.4019368,1.805169,1.679778,-0.2460287,-0.01247829,-0.003102384,-0.9691772
0.4461301,-0.4027891,1.804467,1.689998,-0.2435023,-0.01567283,-0.003199547,-0.9697684
0.4601168,-0.4038033,1.803843,1.700379,-0.2399567,-0.01919964,-0.003627807,-0.970587
0.4740319,-0.4049091,1.803323,1.710778,-0.235949,-0.02323079,-0.004048064,-0.9714793
0.487993,-0.4059539,1.80281,1.721297,-0.231082,-0.0277284,-0.003981657,-0.9725309
0.5019209,-0.4069281,1.802169,1.731684,-0.2265905,-0.03256645,-0.004168063,-0.9734366
0.5158611,-0.4079981,1.801396,1.741891,-0.2223419,-0.03742107,-0.004667721,-0.9742391
0.5298002,-0.4092114,1.800696,1.752107,-0.2181592,-0.04242143,-0.005235024,-0.9749768
0.5438343,-0.4104741,1.800214,1.762385,-0.2139689,-0.0472872,-0.005840003,-0.9756778
0.5576034,-0.4119749,1.799792,1.772737,-0.2102971,-0.05183837,-0.006501853,-0.9762406
0.5714542,-0.4135964,1.799457,1.782984,-0.2072033,-0.05680445,-0.006835371,-0.9766234
0.5855113,-0.4150603,1.799115,1.793277,-0.2037464,-0.06224199,-0.006873167,-0.977019
0.5993808,-0.4165809,1.798759,1.803304,-0.2000664,-0.06760246,-0.007534228,-0.9774184
0.6133289,-0.4180088,1.798257,1.813214,-0.1959941,-0.07218528,-0.008801155,-0.977905
0.62741,-0.4197128,1.798338,1.823228,-0.1922966,-0.07684079,-0.009600118,-0.9782767
