0.01401396,-0.4453433,1.638608,1.38972,-0.03853677,0.169393,0.02201399,0.9845489
0.03169265,-0.4446417,1.635856,1.407306,-0.03743104,0.1741841,0.01974151,0.9838034
0.04182594,-0.4434508,1.632855,1.425231,-0.03671519,0.1783184,0.01800982,0.9831227
0.0558788,-0.4419681,1.629546,1.443278,-0.03613327,0.1824301,0.01667109,0.9824132
0.06980343,-0.4400808,1.626085,1.461345,-0.03582203,0.1863551,0.01544163,0.9817078
0.08388046,-0.4378453,1.622514,1.47923,-0.03540021,0.1899818,0.01485896,0.9810367
0.09751327,-0.4354155,1.618784,1.496883,-0.03486944,0.1940117,0.01393808,0.9802802
0.1113372,-0.432775,1.614781,1.514337,-0.03484847,0.1980852,0.01229054,0.9794881
0.1252118,-0.4299103,1.610843,1.531947,-0.0360634,0.2020896,0.01035945,0.978648
0.1390559,-0.4267585,1.607043,1.549551,-0.03887153,0.2058093,0.008186615,0.9777856
0.1531962,-0.4231491,1.603238,1.566968,-0.04204745,0.2094694,0.005565214,0.9768949
0.1670511,-0.4191216,1.599387,1.584095,-0.04413274,0.2130907,0.003996414,0.976027
0.1808554,-0.4150581,1.595611,1.60045,-0.04468035,0.2176323,0.00278541,0.9750037
0.194837,-0.4109291,1.592119,1.61644,-0.04393158,0.2224177,0.002050589,0.973959
0.2087188,-0.4069371,1.588832,1.632013,-0.04385548,0.228136,0.0006436054,0.9726409
0.2227828,-0.4028676,1.585727,1.647343,-0.04391254,0.233049,0.0002061673,0.971473
0.2367977,-0.3986813,1.583918,1.663474,-0.04327182,0.2381949,-0.0007025157,0.9702528
0.2506871,-0.394447,1.583771,1.67923,-0.04628981,0.2432799,0.000179294,0.968851
0.2646171,-0.3910619,1.58488,1.692961,-0.04706282,0.2477732,-0.0003992389,0.9676742
0.2786673,-0.3861591,1.585111,1.709487,-0.05127678,0.252357,0.001821852,0.9662729
0.2926202,-0.3831913,1.588146,1.724983,-0.05252771,0.2633336,-0.005463928,0.9632582
0.3064082,-0.3790286,1.592551,1.73949,-0.05403157,0.2726738,-0.01074714,0.960528
0.3204793,-0.3747755,1.596569,1.753282,-0.05229929,0.2810206,-0.01017573,0.9582216
0.3343623,-0.3700262,1.59954,1.767882,-0.04963528,0.2888729,-0.006973057,0.9560545
0.3482277,-0.3662969,1.603346,1.782035,-0.04492502,0.2998899,-0.008971933,0.9528732
0.3622523,-0.3620502,1.608091,1.795692,-0.03967094,0.31163,-0.0124625,0.9492933
0.376153,-0.3576726,1.612996,1.808771,-0.03505792,0.3247568,-0.01535677,0.9450229
0.3904572,-0.3527383,1.616896,1.821714,-0.03191005,0.3383387,-0.01571019,0.940352
0.4043168,-0.3478156,1.62014,1.83444,-0.02944574,0.3524997,-0.01406405,0.9352428
0.4180996,-0.3428665,1.622934,1.846497,-0.02669409,0.3663822,-0.01097446,0.9300168
0.4320674,-0.3380678,1.625319,1.858299,-0.02343842,0.3803264,-0.008393813,0.9245172
0.4459547,-0.3332375,1.627174,1.86995,-0.02005737,0.3947533,-0.007008805,0.9185415
0.4598006,-0.3281758,1.628363,1.881602,-0.0174296,0.4093235,-0.006065439,0.9122027
0.473978,-0.3229691,1.629189,1.893215,-0.01505016,0.423242,-0.004236653,0.9058818
0.4877841,-0.3174002,1.629723,1.90487,-0.01465574,0.4366707,-0.001596941,0.8995007
0.5016479,-0.3118029,1.630044,1.915096,-0.0162511,0.4505365,-0.0002991057,0.89261
0.5155181,-0.3059701,1.629803,1.925152,-0.01890432,0.4655094,5.958043E-05,0.8848411
0.5294266,-0.3000745,1.628809,1.93562,-0.02054095,0.4806237,0.001389446,0.8766853
0.5433275,-0.2940991,1.627049,1.946012,-0.02003377,0.4956397,0.004157017,0.8682872
0.5575254,-0.2882054,1.624767,1.956244,-0.01774865,0.5110614,0.007260172,0.8593303
0.5715098,-0.2822262,1.622318,1.966197,-0.01457636,0.526879,0.009329159,0.8497642
0.5855576,-0.2761155,1.620009,1.975876,-0.01191113,0.5439365,0.01028111,0.8389789
0.5992135,-0.2697233,1.617802,1.984686,-0.009241827,0.5614245,0.01157379,0.8273954
0.6133768,-0.2633644,1.615363,1.992949,-0.006348489,0.5788801,0.01413815,0.8152655
0.6271629,-0.2572076,1.612621,2.002113,-0.00334744,0.5963923,0.01674755,0.8025115
0.6414534,-0.2513703,1.610011,2.011167,-0.0007655992,0.6146381,0.01801434,0.7886032
0.6551015,-0.2454852,1.607442,2.019983,0.000945677,0.6332108,0.01856784,0.773756
0.6689652,-0.2394496,1.605091,2.028092,0.002409919,0.6516268,0.02056031,0.7582573
0.6832112,-0.2335685,1.603207,2.036235,0.004864323,0.6690891,0.02415468,0.7427737
0.6968301,-0.2278523,1.601419,2.045342,0.006983928,0.6858029,0.02819159,0.7272075
0.7108742,-0.222325,1.599268,2.054804,0.008162028,0.7016928,0.03192066,0.7117175
0.7249227,-0.216854,1.596606,2.064457,0.009257001,0.7163106,0.03559173,0.6968119
0.7385392,-0.2115202,1.593974,2.073623,0.01040282,0.7302191,0.03854911,0.6820453
0.7523702,-0.2061981,1.591538,2.082814,0.01131683,0.7436612,0.04110208,0.667196
0.7664552,-0.2008327,1.58958,2.09216,0.01273404,0.7562409,0.0442745,0.6526694
0.7801998,-0.1955411,1.587737,2.101978,0.01397188,0.7680379,0.04803676,0.6384475
0.7945324,-0.1897906,1.586244,2.111474,0.01415151,0.7800068,0.04978998,0.6236266
0.8082806,-0.1840171,1.586386,2.120809,0.01373521,0.7927154,0.04852096,0.6075027
0.8219606,-0.1779341,1.587883,2.129754,0.01265518,0.8055757,0.04775208,0.5904298
0.8357905,-0.1722189,1.590727,2.13808,0.01081194,0.8187471,0.04745337,0.5720879
0.8494861,-0.1664648,1.593167,2.145077,0.01029334,0.8306298,0.05031538,0.5544514
0.8633396,-0.1606357,1.594783,2.152342,0.01042046,0.8421361,0.05394684,0.5364588
0.8773715,-0.1550881,1.596087,2.159922,0.01223177,0.8529588,0.05571522,0.5188522
0.8912259,-0.1481637,1.598392,2.167294,0.01661252,0.8625658,0.0573276,0.502412
0.9052385,-0.1412374,1.602886,2.174306,0.02214105,0.8707174,0.05873141,0.487762
0.9191912,-0.1339732,1.607959,2.180567,0.02895984,0.8774068,0.06248697,0.4747778
0.9330553,-0.1257687,1.612398,2.186782,0.03427076,0.8827448,0.06799669,0.4636418
0.9467703,-0.117628,1.616238,2.19296,0.03727353,0.8873847,0.07159521,0.4539087
0.9607577,-0.1091992,1.619333,2.19921,0.03768153,0.8912176,0.07311157,0.4460561
0.9746761,-0.1003799,1.621715,2.205819,0.03563107,0.8947425,0.07217804,0.4392683
0.9884279,-0.09165049,1.623509,2.212684,0.0323914,0.8974046,0.06946194,0.4345007
1.002647,-0.08265531,1.624632,2.218989,0.02985669,0.8990613,0.06820931,0.4314453
1.017077,-0.07372272,1.625156,2.224823,0.0277364,0.900626,0.06755196,0.428416
1.030931,-0.06497324,1.624852,2.230265,0.02561203,0.9022512,0.06711859,0.4251846
1.044734,-0.05615127,1.623958,2.235147,0.02387578,0.9041656,0.0660572,0.4213682
1.058882,-0.04734159,1.622804,2.239757,0.0229106,0.906481,0.06468372,0.4166334
1.072788,-0.03833115,1.621839,2.243727,0.02380614,0.9086309,0.06396455,0.411985
1.086854,-0.02952409,1.621011,2.24754,0.02509513,0.9108835,0.06326728,0.4070121
1.100643,-0.0205878,1.620088,2.251197,0.02475857,0.9139093,0.06176849,0.4004266
1.114748,-0.01165092,1.619064,2.25441,0.02391131,0.9170685,0.06007652,0.3934518
1.12851,-0.002361894,1.617922,2.256896,0.0238736,0.9198414,0.05921748,0.3870597
1.142535,0.006987929,1.617032,2.258841,0.02450128,0.9220257,0.05932655,0.3817704
1.15648,0.01408553,1.616049,602.2607,0.02472608,0.924289,0.05915116,0.3762707
1.223466,0.02313626,1.614318,602.2618,0.02358921,0.9271157,0.0567419,0.369703
1.254208,0.07934344,1.604771,602.2629,0.02137146,0.9411296,0.05583282,0.3327179
1.306572,0.1450094,1.591257,602.2482,0.0002980675,0.9578393,0.05428489,0.2821295
1.347723,0.1631656,1.587834,602.2415,-0.001524402,0.9619427,0.05524442,0.2676041
1.373216,0.1724757,1.587217,602.2388,-0.002640032,0.9638311,0.05179659,0.2614186
1.391306,0.1821935,1.588908,602.2368,-0.002878412,0.9656606,0.04724716,0.2554584
1.406166,0.1909307,1.590571,602.2351,-0.002541403,0.9667647,0.04540617,0.2515909
1.421898,0.2005117,1.592713,602.2327,-0.004397669,0.9678221,0.04204543,0.2480589
1.437317,0.2107638,1.596737,602.2304,-0.01092961,0.9695712,0.03943777,0.2413648
1.451962,0.2192272,1.602033,602.228,-0.01241865,0.9701429,0.04106122,0.2387103
1.466802,0.2284395,1.605812,602.2249,-0.01241586,0.9702542,0.04836004,0.236884
1.481994,0.2374405,1.608067,602.2228,-0.01877558,0.9712928,0.05350017,0.2310317
1.496102,0.2455367,1.609762,602.2213,-0.02471704,0.972973,0.05462032,0.2230007
1.511008,0.2532464,1.611005,602.2199,-0.02796764,0.9750164,0.05425112,0.2135829
1.525382,0.2612641,1.612235,602.2184,-0.02932481,0.9772054,0.05317279,0.2034267
1.539967,0.2696224,1.614349,602.2167,-0.02812603,0.9792857,0.05262661,0.1934915
1.554736,0.2776989,1.617195,602.2151,-0.02436102,0.9810147,0.05296774,0.1849628
1.568049,0.285617,1.619446,602.213,-0.01871974,0.9823565,0.05573138,0.1775368
1.58211,0.2932456,1.620778,602.2106,-0.01310557,0.9837248,0.05895723,0.1692272
1.59684,0.3005075,1.621156,602.2083,-0.008217718,0.9852158,0.06107045,0.1598524
1.611366,0.307979,1.620984,602.2065,-0.005096987,0.9869434,0.06087506,0.1490341
1.624978,0.3154382,1.620968,602.2045,-0.004232554,0.9886382,0.05937654,0.138026
1.638808,0.3230613,1.621429,602.2023,-0.005740462,0.9902991,0.05808136,0.1261002
1.652515,0.3307147,1.622351,602.2,-0.008252079,0.9918227,0.05869081,0.113027
1.666259,0.3380133,1.623637,602.1973,-0.00831174,0.9931564,0.06013802,0.09977366
1.680498,0.3452961,1.624865,602.1945,-0.006179305,0.9942412,0.06333388,0.08622703
1.693979,0.3526382,1.625702,602.192,-0.002821211,0.9951954,0.06534368,0.07285877
1.70796,0.3605617,1.625905,602.1901,0.0001896713,0.9960592,0.06563868,0.05964535
1.722,0.3687133,1.625716,602.1883,0.002062975,0.9967944,0.06463882,0.04710118
1.735521,0.3769573,1.625296,602.1864,0.002848689,0.9974059,0.06303547,0.03464042
1.749834,0.38517,1.624942,602.1844,0.004518236,0.9978603,0.06118541,0.02259993
1.763804,0.3935928,1.624694,602.1825,0.006316999,0.9981614,0.05938525,0.01036252
1.777973,0.4022417,1.624369,602.1808,0.008425605,0.9982671,0.05821093,-0.00188347
1.791792,0.4110014,1.623878,602.1791,0.01119611,0.9981422,0.05839654,-0.01329417
1.805446,0.4201804,1.623556,602.1773,0.01409597,0.9978223,0.05963084,-0.02441188
1.819232,0.4289353,1.623432,602.1755,0.0160627,0.9973397,0.06150967,-0.03566741
1.833514,0.437833,1.623072,602.1736,0.01757835,0.9967392,0.0632628,-0.04690314
1.847453,0.4473236,1.622163,602.1722,0.01972345,0.9959988,0.06477261,-0.05832475
1.861091,0.4571613,1.621024,602.1707,0.02336316,0.9952058,0.06562212,-0.06865428
1.87515,0.4677416,1.620147,602.1692,0.02658463,0.9943625,0.06649559,-0.07819829
1.888444,0.4784843,1.619407,602.168,0.02807467,0.9934658,0.06833345,-0.08699526
1.902927,0.4895419,1.61855,602.1668,0.02663547,0.9924502,0.07142237,-0.09608383
1.917,0.5004388,1.617283,602.166,0.02591309,0.9913498,0.07418045,-0.1051256
1.931259,0.5113043,1.615371,602.1649,0.02769348,0.9902873,0.07573519,-0.1132624
1.944608,0.5225443,1.613293,602.1636,0.02979134,0.989193,0.0760849,-0.1217411
1.957734,0.5339931,1.611491,602.1623,0.03135276,0.9881997,0.07575223,-0.1293836
1.971246,0.5459703,1.610299,602.1603,0.03067728,0.9872736,0.0751423,-0.1367602
1.984687,0.5579311,1.609895,602.1582,0.02873892,0.9862025,0.07518891,-0.1446561
1.999128,0.5690004,1.609768,602.1563,0.02881154,0.9850926,0.07612742,-0.1515492
2.01287,0.579136,1.609125,602.1544,0.03279344,0.9839713,0.07658964,-0.1576679
2.026411,0.5893112,1.608225,602.1522,0.03513421,0.9828058,0.07569437,-0.1647081
2.040582,0.59942,1.608528,602.1496,0.03414368,0.9818336,0.07293448,-0.1718072
2.053886,0.60979,1.609666,602.1475,0.03093024,0.9807472,0.07133044,-0.1791375
2.067575,0.619326,1.610209,602.145,0.02821458,0.9796404,0.07125203,-0.1855579
2.081596,0.6279708,1.609099,602.1423,0.02791538,0.9784888,0.07296325,-0.1909367
2.095546,0.6355745,1.606847,602.1395,0.02742108,0.9773018,0.0745759,-0.1963865
2.109535,0.6430455,1.606125,602.1349,0.02540742,0.9761093,0.07318996,-0.2029982
2.123539,0.6513242,1.609971,602.1297,0.01888577,0.974875,0.06916507,-0.210899
2.137174,0.658681,1.616237,602.1249,0.01809023,0.974097,0.06668113,-0.2153173
2.151768,0.6673299,1.62093,602.1216,0.0196857,0.9730284,0.0652675,-0.2203828
2.165945,0.6716763,1.621412,602.1161,0.03324798,0.9739283,0.06475462,-0.2148606
2.179544,0.6783613,1.621345,602.1107,0.0374823,0.9733666,0.06338742,-0.217105
2.193349,0.6835936,1.620976,602.1046,0.03796628,0.9724624,0.06505875,-0.2205515
2.20683,0.689983,1.621676,602.1003,0.02974102,0.9715324,0.06399618,-0.2261522
2.221192,0.6942989,1.622296,602.0946,0.02919336,0.9713268,0.06270301,-0.2274652
2.234975,0.6994981,1.622661,602.0887,0.02996003,0.9709941,0.06115079,-0.229202
